代號,名稱,年度,季別,現金股利,股東會日期,股利所屬期間,決議（擬議）進度,股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積發放之現金(元/股),股東配發-資本公積發放之現金(元/股),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積轉增資配股(元/股),股東配發-資本公積轉增資配股(元/股),股東配發-股東配股總股數(股)
1736,喬山,114,Y1,4.5,不適用,114/01/01~114/12/31,董事會決議,4.5,0.0,0.0,0.0,0.0,0.0,0
1737,臺鹽,114,Y1,1.4,115/06/24,114/01/01~114/12/31,股東會確認,1.4,0.0,0.0,0.0,0.0,0.0,0
1752,南光,114,Y1,1.6,不適用,114/01/01~114/12/31,董事會決議,0.8,0.0,0.8,0.0,0.0,0.0,0
1760,寶齡富錦,114,Y1,2.0,不適用,114/01/01~114/12/31,董事會決議,1.8,0.0,0.2,0.0,0.0,0.0,0
1762,中化生,114,Y1,0.0,115/05/28,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
1773,勝一,114,Y1,4.0,115/05/20,114/01/01~114/12/31,股東會確認,4.0,0.0,0.0,0.0,0.0,0.0,0
1776,展宇,114,Y1,0.6,不適用,114/01/01~114/12/31,董事會決議,0.1,0.5,0.0,0.0,0.0,0.0,0
1783,和康生,114,Y1,2.0,115/06/11,114/01/01~114/12/31,股東會確認,2.0,0.0,0.0,0.0,0.0,0.0,0
1786,科妍,114,Y1,1.90885091,不適用,114/01/01~114/12/31,董事會決議,1.90885091,0.0,0.0,0.0,0.0,0.0,0
1789,神隆,114,Y1,0.29,115/05/27,114/01/01~114/12/31,股東會確認,0.29,0.0,0.0,0.0,0.0,0.0,0
1795,美時,114,Y1,2.56,115/06/16,114/01/01~114/12/31,現金股利經董事會決議、增資配股經股東會確認,2.56,0.0,0.0,0.13,0.0,0.0,3416528
1802,台玻,114,Y1,0.0,115/06/12,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
1805,寶徠,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
1806,冠軍,114,H2,0.15,115/06/17,114/07/01~114/12/31,股東會確認,0.15,0.0,0.0,0.0,0.0,0.0,0
1806,冠軍,114,H1,0.0,不適用,114/01/01~114/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
1808,潤隆,114,Y1,1.5,不適用,114/01/01~114/12/31,董事會決議,1.5,0.0,0.0,0.0,0.0,0.0,0
1809,中釉,114,Y1,0.25,115/06/23,114/01/01~114/12/31,股東會確認,0.25,0.0,0.0,0.0,0.0,0.0,0
1810,和成,114,Y1,0.2,115/05/27,114/01/01~114/12/31,股東會確認,0.2,0.0,0.0,0.0,0.0,0.0,0
1817,凱撒衛,114,Y1,2.2,115/05/26,114/01/01~114/12/31,股東會確認,1.87,0.0,0.33,0.0,0.0,0.0,0
1903,士紙,114,Y1,0.0,115/06/05,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
1904,正隆,114,Y1,0.45,不適用,114/01/01~114/12/31,董事會決議,0.45,0.0,0.0,0.0,0.0,0.0,0
1905,華紙,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
1906,寶隆,114,H1,0.0,不適用,114/01/01~114/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
1906,寶隆,114,H2,0.0,不適用,114/07/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
1907,永豐餘,114,Y1,1.0,不適用,114/01/01~114/12/31,董事會決議,1.0,0.0,0.0,0.0,0.0,0.0,0
1909,榮成,114,H1,0.0,不適用,114/01/01~114/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
1909,榮成,114,H2,0.0,不適用,114/07/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2002,中鋼,114,Y1,0.15,115/05/22,114/01/01~114/12/31,股東會確認,0.15,0.0,0.0,0.0,0.0,0.0,0
2002A,中鋼特別股,114,Y1,1.4,115/05/22,114/01/01~114/12/31,股東會確認,1.4,0.0,0.0,0.0,0.0,0.0,0
2006,東和鋼鐵,114,Y1,4.3,不適用,114/01/01~114/12/31,董事會決議,4.3,0.0,0.0,0.0,0.0,0.0,0
2007,燁興,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2008,高興昌,114,Y1,1.0,115/06/17,114/01/01~114/12/31,股東會確認,1.0,0.0,0.0,0.0,0.0,0.0,0
2009,第一銅,114,Y1,0.4,115/06/24,114/01/01~114/12/31,股東會確認,0.4,0.0,0.0,0.0,0.0,0.0,0
2010,春源,114,Y1,2.0,不適用,114/01/01~114/12/31,董事會決議,2.0,0.0,0.0,0.0,0.0,0.0,0
2012,春雨,114,H1,0.0,不適用,114/01/01~114/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2012,春雨,114,H2,0.3,不適用,114/07/01~114/12/31,董事會決議,0.3,0.0,0.0,0.0,0.0,0.0,0
2013,中鋼構,114,Y1,2.4,115/05/28,114/01/01~114/12/31,股東會確認,2.4,0.0,0.0,0.0,0.0,0.0,0
2014,中鴻,114,Y1,0.0,115/05/22,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2015,豐興,114,Y1,3.3,不適用,114/01/01~114/12/31,董事會決議,3.3,0.0,0.0,0.0,0.0,0.0,0
2017,官田鋼,114,Y1,0.0,115/05/21,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2020,美亞,114,Y1,1.8,不適用,114/01/01~114/12/31,董事會決議,1.8,0.0,0.0,0.0,0.0,0.0,0
2022,聚亨,114,Y1,0.0,115/05/28,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2023,燁輝,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2024,志聯,114,Y1,0.0,115/05/27,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2025,千興,114,Y1,0.0,115/06/09,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2027,大成鋼,114,Y1,1.5,115/06/16,114/01/01~114/12/31,股東會確認,1.5,0.0,0.0,0.0,0.0,0.0,0
2028,威致,114,Q4,0.2,不適用,114/10/01~114/12/31,董事會決議,0.2,0.0,0.0,0.0,0.0,0.0,0
2028,威致,114,Q3,0.0,不適用,114/07/01~114/09/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2028,威致,114,Q2,0.0,不適用,114/04/01~114/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2028,威致,114,Q1,0.0,不適用,114/01/01~114/03/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2029,盛餘,114,Y1,0.6,不適用,114/01/01~114/12/31,董事會決議,0.6,0.0,0.0,0.0,0.0,0.0,0
2030,彰源,114,Y1,0.5,115/05/27,114/01/01~114/12/31,股東會確認,0.5,0.0,0.0,0.0,0.0,0.0,0
2031,新光鋼,114,Y1,2.5,不適用,114/01/01~114/12/31,董事會決議,2.5,0.0,0.0,0.0,0.0,0.0,0
2032,新鋼,114,Y1,0.5,不適用,114/01/01~114/12/31,董事會決議,0.5,0.0,0.0,0.0,0.0,0.0,0
2033,佳大,114,Y1,0.0,115/06/18,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2034,允強,114,Y1,1.0,115/06/16,114/01/01~114/12/31,股東會確認,0.2,0.0,0.8,0.0,0.0,0.0,0
2038,海光,114,Y1,0.0,115/06/25,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2049,上銀,114,Y1,2.0,不適用,114/01/01~114/12/31,董事會決議,2.0,0.0,0.0,0.0,0.0,0.0,0
2059,川湖,114,Y1,51.0,115/06/30,114/01/01~114/12/31,董事會擬議,51.0,0.0,0.0,0.0,0.0,0.0,0
2062,橋椿,114,Y1,1.0,不適用,114/01/01~114/12/31,董事會決議,1.0,0.0,0.0,0.0,0.0,0.0,0
2069,運錩,114,Y1,1.0,115/05/27,114/01/01~114/12/31,股東會確認,1.0,0.0,0.0,0.0,0.0,0.0,0
2072,世紀風電,114,Y1,8.0,不適用,114/01/01~114/12/31,董事會決議,8.0,0.0,0.0,0.0,0.0,0.0,0
2101,南港,114,H1,0.0,不適用,114/01/01~114/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2101,南港,114,H2,0.7,不適用,114/07/01~114/12/31,董事會決議,0.7,0.0,0.0,0.0,0.0,0.0,0
2102,泰豐,114,H1,0.0,不適用,114/01/01~114/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2102,泰豐,114,H2,0.0,不適用,114/07/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2103,台橡,114,Y1,0.27,不適用,114/01/01~114/12/31,董事會決議,0.27,0.0,0.0,0.0,0.0,0.0,0
2104,國際中橡,114,Y1,0.0,115/05/26,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2105,正新,114,Y1,1.8,不適用,114/01/01~114/12/31,董事會決議,1.8,0.0,0.0,0.0,0.0,0.0,0
2106,建大,114,Y1,0.65,不適用,114/01/01~114/12/31,董事會決議,0.65,0.0,0.0,0.0,0.0,0.0,0
2107,厚生,114,Y1,1.4,不適用,114/01/01~114/12/31,董事會決議,1.4,0.0,0.0,0.0,0.0,0.0,0
2108,南帝,114,Y1,1.0,不適用,114/01/01~114/12/31,董事會決議,1.0,0.0,0.0,0.0,0.0,0.0,0
2109,華豐,114,H2,0.5,不適用,114/07/01~114/12/31,董事會決議,0.5,0.0,0.0,0.0,0.0,0.0,0
2109,華豐,114,H1,0.5,不適用,114/01/01~114/06/30,董事會決議,0.5,0.0,0.0,0.0,0.0,0.0,0
2114,鑫永銓,114,Y1,5.0,不適用,114/01/01~114/12/31,董事會決議,5.0,0.0,0.0,0.0,0.0,0.0,0
2115,六暉-KY,114,Y1,1.5,115/05/27,114/01/01~114/12/31,股東會確認,1.5,0.0,0.0,0.0,0.0,0.0,0
2201,裕隆,114,Y1,0.56,115/05/27,114/01/01~114/12/31,股東會確認,0.56,0.0,0.0,0.0,0.0,0.0,0
2204,中華,114,Y1,3.6,不適用,114/01/01~114/12/31,董事會決議,3.6,0.0,0.0,0.0,0.0,0.0,0
2206,三陽工業,114,H2,3.0,115/06/26,114/07/01~114/12/31,股東會確認,3.0,0.0,0.0,0.0,0.0,0.0,0
2206,三陽工業,114,H1,0.0,不適用,114/01/01~114/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2207,和泰車,114,Y1,20.0,不適用,114/01/01~114/12/31,董事會決議,20.0,0.0,0.0,0.0,0.0,0.0,0
2208,台船,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2211,長榮鋼,114,Y1,6.5,115/05/27,114/01/01~114/12/31,股東會確認,6.5,0.0,0.0,0.0,0.0,0.0,0
2227,裕日車,114,Y1,0.84,115/06/26,114/01/01~114/12/31,股東會確認,0.84,0.0,0.0,0.0,0.0,0.0,0
2228,劍麟,114,Y1,4.5,115/05/29,114/01/01~114/12/31,股東會確認,4.5,0.0,0.0,0.0,0.0,0.0,0
2231,為升,114,Y1,0.5,115/05/26,114/01/01~114/12/31,股東會確認,0.0,0.0,0.5,0.0,0.0,0.0,0
2233,宇隆,114,Y1,4.0,不適用,114/01/01~114/12/31,董事會決議,4.0,0.0,0.0,0.0,0.0,0.0,0
2236,百達-KY,114,H2,0.4,115/06/29,114/07/01~114/12/31,董事會擬議,0.4,0.0,0.0,0.25,0.0,0.0,1535043
2236,百達-KY,114,H1,0.0,不適用,114/01/01~114/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2237,華德動能-創,114,Y1,0.0,115/06/18,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2239,英利-KY,114,Y1,0.0,115/06/17,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2241,艾姆勒,114,Y1,0.0,115/05/28,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2243,宏旭-KY,114,Y1,0.0,115/05/25,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2247,汎德永業,114,H2,8.0,不適用,114/07/01~114/12/31,董事會決議,8.0,0.0,0.0,0.0,0.0,0.0,0
2247,汎德永業,114,H1,6.5,不適用,114/01/01~114/06/30,董事會決議,6.5,0.0,0.0,0.0,0.0,0.0,0
2248,華勝-KY,114,Y1,3.1055,115/06/12,114/01/01~114/12/31,股東會確認,3.1055,0.0,0.0,0.0,0.0,0.0,0
2250,IKKA-KY,114,Y1,3.0,不適用,114/01/01~114/12/31,董事會決議,3.0,0.0,0.0,0.0,0.0,0.0,0
2254,巨鎧精密-創,114,H2,0.0,不適用,114/07/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2254,巨鎧精密-創,114,H1,0.0,不適用,114/01/01~114/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2258,鴻華先進-創,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2301,光寶科,114,Q4,3.0,不適用,114/10/01~114/12/31,董事會決議,3.0,0.0,0.0,0.0,0.0,0.0,0
2301,光寶科,114,Q3,0.0,不適用,114/07/01~114/09/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2301,光寶科,114,Q2,2.0,不適用,114/04/01~114/06/30,董事會決議,2.0,0.0,0.0,0.0,0.0,0.0,0
2301,光寶科,114,Q1,0.0,不適用,114/01/01~114/03/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2302,麗正,114,Y1,0.35,不適用,114/01/01~114/12/31,董事會決議,0.35,0.0,0.0,0.0,0.0,0.0,0
2303,聯電,114,Y1,2.6,115/05/27,114/01/01~114/12/31,股東會確認,2.6,0.0,0.0,0.0,0.0,0.0,0
2305,全友,114,Y1,0.0,115/05/26,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2308,台達電,114,Y1,11.6,115/05/28,114/01/01~114/12/31,股東會確認,11.6,0.0,0.0,0.0,0.0,0.0,0
2312,金寶,114,Y1,0.6,不適用,114/01/01~114/12/31,董事會決議,0.6,0.0,0.0,0.0,0.0,0.0,0
2313,華通,114,Y1,2.8,不適用,114/01/01~114/12/31,董事會決議,2.8,0.0,0.0,0.0,0.0,0.0,0
2314,台揚,114,Y1,0.0,115/06/26,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2316,楠梓電,114,Y1,2.0,115/06/12,114/01/01~114/12/31,股東會確認,2.0,0.0,0.0,0.0,0.0,0.0,0
2317,鴻海,114,Y1,7.2,不適用,114/01/01~114/12/31,董事會決議,7.2,0.0,0.0,0.0,0.0,0.0,0
2321,東訊,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2323,中環,114,Y1,0.2,115/06/11,114/01/01~114/12/31,股東會確認,0.2,0.0,0.0,0.0,0.0,0.0,0
2324,仁寶,114,Y1,1.1,不適用,114/01/01~114/12/31,董事會決議,1.1,0.0,0.0,0.0,0.0,0.0,0
2327,國巨*,114,H1,0.0,不適用,114/01/01~114/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2327,國巨*,114,H2,6.0,不適用,114/07/01~114/12/31,董事會決議,6.0,0.0,0.0,0.0,0.0,0.0,0
2328,廣宇,114,Y1,0.9,不適用,114/01/01~114/12/31,董事會決議,0.9,0.0,0.0,0.0,0.0,0.0,0
2329,華泰,114,Y1,1.0,不適用,114/01/01~114/12/31,董事會決議,1.0,0.0,0.0,0.0,0.0,0.0,0
2330,台積電,114,Q2,5.00001118,不適用,114/04/01~114/06/30,董事會決議,5.00001118,0.0,0.0,0.0,0.0,0.0,0
2330,台積電,114,Q4,6.00003573,不適用,114/10/01~114/12/31,董事會決議,6.00003573,0.0,0.0,0.0,0.0,0.0,0
2330,台積電,114,Q1,5.00001754,不適用,114/01/01~114/03/31,董事會決議,5.00001754,0.0,0.0,0.0,0.0,0.0,0
2330,台積電,114,Q3,6.00003573,不適用,114/07/01~114/09/30,董事會決議,6.00003573,0.0,0.0,0.0,0.0,0.0,0
2331,精英,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2332,友訊,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2337,旺宏,114,Y1,0.0,115/05/27,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2338,光罩,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2340,台亞,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2342,茂矽,114,H2,0.0,不適用,114/07/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2342,茂矽,114,H1,0.0,不適用,114/01/01~114/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2344,華邦電,114,H2,0.5,不適用,114/07/01~114/12/31,董事會決議,0.5,0.0,0.0,0.0,0.0,0.0,0
2344,華邦電,114,H1,0.0,不適用,114/01/01~114/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2345,智邦,114,Y1,15.0,115/06/11,114/01/01~114/12/31,股東會確認,15.0,0.0,0.0,0.0,0.0,0.0,0
2347,聯強,114,Y1,4.2,不適用,114/01/01~114/12/31,董事會決議,4.2,0.0,0.0,0.0,0.0,0.0,0
2348,海悅,114,Y1,5.0,115/06/17,114/01/01~114/12/31,股東會確認,5.0,0.0,0.0,0.5,0.0,0.0,7586743
2348A,海悅特甲,114,Y1,1.6,115/06/17,114/01/01~114/12/31,股東會確認,1.6,0.0,0.0,0.0,0.0,0.0,0
2349,錸德,114,Y1,0.0,115/06/16,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2351,順德,114,Y1,1.1,115/05/21,114/01/01~114/12/31,股東會確認,1.1,0.0,0.0,0.0,0.0,0.0,0
2352,佳世達,114,Y1,1.0,不適用,114/01/01~114/12/31,董事會決議,1.0,0.0,0.0,0.0,0.0,0.0,0
2353,宏��,114,Y1,1.3,不適用,114/01/01~114/12/31,董事會決議,1.3,0.0,0.0,0.0,0.0,0.0,0
2354,鴻準,114,Y1,1.5,不適用,114/01/01~114/12/31,董事會決議,1.5,0.0,0.0,0.0,0.0,0.0,0
2355,敬鵬,114,Y1,1.0,115/06/24,114/01/01~114/12/31,股東會確認,1.0,0.0,0.0,0.0,0.0,0.0,0
2356,英業達,114,Y1,2.0,不適用,114/01/01~114/12/31,董事會決議,2.0,0.0,0.0,0.0,0.0,0.0,0
2357,華碩,114,Y1,42.0,115/05/29,114/01/01~114/12/31,股東會確認,42.0,0.0,0.0,0.0,0.0,0.0,0
2359,所羅門,114,H2,1.0,不適用,114/07/01~114/12/31,董事會決議,1.0,0.0,0.0,0.0,0.0,0.0,0
2359,所羅門,114,H1,0.0,不適用,114/01/01~114/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2360,致茂,114,Y1,19.5,不適用,114/01/01~114/12/31,董事會決議,19.5,0.0,0.0,0.0,0.0,0.0,0
2362,藍天,114,Y1,2.0,不適用,114/01/01~114/12/31,董事會決議,2.0,0.0,0.0,0.0,0.0,0.0,0
2363,矽統,114,Y1,0.6,115/05/26,114/01/01~114/12/31,股東會確認,0.6,0.0,0.0,0.0,0.0,0.0,0
2364,倫飛,114,Y1,2.0,115/06/12,114/01/01~114/12/31,現金股利經董事會決議、增資配股經股東會確認,2.0,0.0,0.0,1.0,0.0,0.0,5238865
2365,昆盈,114,Q3,0.0,不適用,114/07/01~114/09/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2365,昆盈,114,Q2,0.0,不適用,114/04/01~114/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2365,昆盈,114,Q1,0.0,不適用,114/01/01~114/03/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2365,昆盈,114,Q4,0.3,不適用,114/10/01~114/12/31,董事會決議,0.3,0.0,0.0,0.0,0.0,0.0,0
2367,燿華,114,Y1,0.2,115/06/16,114/01/01~114/12/31,股東會確認,0.2,0.0,0.0,0.0,0.0,0.0,0
2368,金像電,114,Y1,10.0,不適用,114/01/01~114/12/31,董事會決議,10.0,0.0,0.0,0.0,0.0,0.0,0
2369,菱生,114,Y1,0.0,115/05/28,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2371,大同,114,H1,0.0,不適用,114/01/01~114/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2371,大同,114,H2,0.0,不適用,114/07/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2373,震旦行,114,Y1,3.7,不適用,114/01/01~114/12/31,董事會決議,3.7,0.0,0.0,0.0,0.0,0.0,0
2374,佳能,114,Y1,2.0,115/06/25,114/01/01~114/12/31,股東會確認,2.0,0.0,0.0,0.0,0.0,0.0,0
2375,凱美,114,H1,0.0,不適用,114/01/01~114/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2375,凱美,114,H2,1.2,不適用,114/07/01~114/12/31,董事會決議,1.2,0.0,0.0,0.0,0.0,0.0,0
2376,技嘉,114,Y1,12.0,不適用,114/01/01~114/12/31,董事會決議,12.0,0.0,0.0,0.0,0.0,0.0,0
2377,微星,114,Y1,4.2,不適用,114/01/01~114/12/31,董事會決議,4.2,0.0,0.0,0.0,0.0,0.0,0
2379,瑞昱,114,Y1,25.0,不適用,114/01/01~114/12/31,董事會決議,25.0,0.0,0.0,0.0,0.0,0.0,0
2380,虹光,114,H2,0.0,不適用,114/07/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2380,虹光,114,H1,0.0,不適用,114/01/01~114/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2382,廣達,114,H2,15.6,不適用,114/07/01~114/12/31,董事會決議,15.6,0.0,0.0,0.0,0.0,0.0,0
2382,廣達,114,H1,0.0,不適用,114/01/01~114/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2383,台光電,114,Y1,25.0,不適用,114/01/01~114/12/31,董事會決議,25.0,0.0,0.0,0.0,0.0,0.0,0
2385,群光,114,Y1,7.2,不適用,114/01/01~114/12/31,董事會決議,7.2,0.0,0.0,0.0,0.0,0.0,0
2387,精元,114,Y1,4.0,不適用,114/01/01~114/12/31,董事會決議,4.0,0.0,0.0,0.0,0.0,0.0,0
2388,威盛,114,Y1,0.05,不適用,114/01/01~114/12/31,董事會決議,0.05,0.0,0.0,0.0,0.0,0.0,0
2390,云辰,114,Y1,0.0,115/06/17,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2392,正崴,114,Y1,1.0,不適用,114/01/01~114/12/31,董事會決議,1.0,0.0,0.0,0.0,0.0,0.0,0
2393,億光,114,Y1,4.5,115/06/09,114/01/01~114/12/31,股東會確認,4.14,0.0,0.36,0.0,0.0,0.0,0
2395,研華,114,Y1,11.2,不適用,114/01/01~114/12/31,董事會決議,9.2,0.0,2.0,0.0,0.0,0.0,0
2397,友通,114,Y1,2.45,不適用,114/01/01~114/12/31,董事會決議,2.45,0.0,0.0,0.0,0.0,0.0,0
2399,映泰,114,Y1,0.0,115/06/17,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2401,凌陽,114,Y1,0.0,115/06/15,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2402,毅嘉,114,Y1,2.0,不適用,114/01/01~114/12/31,董事會決議,2.0,0.0,0.0,0.0,0.0,0.0,0
2404,漢唐,114,Y1,40.0,不適用,114/01/01~114/12/31,董事會決議,40.0,0.0,0.0,0.0,0.0,0.0,0
2405,輔信,114,H2,0.1,不適用,114/07/01~114/12/31,董事會決議,0.0,0.0,0.1,0.0,0.0,0.0,0
2405,輔信,114,H1,0.0,不適用,114/01/01~114/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2406,國碩,114,Y1,0.0,115/06/26,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2408,南亞科,114,Y1,1.5,不適用,114/01/01~114/12/31,董事會決議,1.5,0.0,0.0,0.0,0.0,0.0,0
2409,友達,114,Y1,0.4,不適用,114/01/01~114/12/31,董事會決議,0.4,0.0,0.0,0.0,0.0,0.0,0
2412,中華電,114,Y1,5.2,115/05/29,114/01/01~114/12/31,股東會確認,5.2,0.0,0.0,0.0,0.0,0.0,0
2413,環科,114,Y1,0.5,115/06/16,114/01/01~114/12/31,股東會確認,0.5,0.0,0.0,0.0,0.0,0.0,0
2414,精技,114,Y1,3.0,115/06/23,114/01/01~114/12/31,股東會確認,3.0,0.0,0.0,0.0,0.0,0.0,0
2415,錩新,114,Y1,0.48,115/06/11,114/01/01~114/12/31,股東會確認,0.48,0.0,0.0,1.11111111,0.0,0.0,10000000
2417,圓剛,114,Y1,0.25011926,115/06/11,114/01/01~114/12/31,股東會確認,0.25011926,0.0,0.0,0.0,0.0,0.0,0
2419,仲琦,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2420,新巨,114,Y1,3.0,115/05/20,114/01/01~114/12/31,股東會確認,3.0,0.0,0.0,0.0,0.0,0.0,0
2421,建準,114,Y1,5.5,115/05/25,114/01/01~114/12/31,股東會確認,5.5,0.0,0.0,0.0,0.0,0.0,0
2423,固緯,114,Y1,2.5,不適用,114/01/01~114/12/31,董事會決議,2.5,0.0,0.0,0.0,0.0,0.0,0
2424,隴華,114,Q4,0.0,不適用,114/10/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2425,承啟,114,Y1,0.1,不適用,114/01/01~114/12/31,董事會決議,0.1,0.0,0.0,0.0,0.0,0.0,0
2426,鼎元,114,Y1,0.1,不適用,114/01/01~114/12/31,董事會決議,0.1,0.0,0.0,0.0,0.0,0.0,0
2427,三商電,114,Y1,0.7,115/06/09,114/01/01~114/12/31,股東會確認,0.7,0.0,0.0,0.0,0.0,0.0,0
2428,興勤,114,Y1,5.9,115/05/26,114/01/01~114/12/31,股東會確認,5.9,0.0,0.0,0.0,0.0,0.0,0
2429,銘旺科,114,Y1,0.0,115/06/16,114/01/01~114/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2430,燦坤,114,Y1,0.8,不適用,114/01/01~114/12/31,董事會決議,0.8,0.0,0.0,0.0,0.0,0.0,0
2431,聯昌,114,Y1,0.0,不適用,114/01/01~114/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2432,倚天酷��-創,114,Y1,1.7000000000000002,不適用,114/01/01~114/12/31,董事會決議,0.67449704,0.0,1.02550296,0.0,0.0,0.0,0
