代號,名稱,年度,季別,現金股利,股東會日期,股利所屬期間,決議（擬議）進度,股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積發放之現金(元/股),股東配發-資本公積發放之現金(元/股),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積轉增資配股(元/股),股東配發-資本公積轉增資配股(元/股),股東配發-股東配股總股數(股)
2537,聯上發,113,Y1,0.0,不適用,113/01/01~113/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2538,基泰,113,Y1,0.7,114/06/17,113/01/01~113/12/31,股東會確認,0.7,0.0,0.0,0.0,0.0,0.0,0
2539,櫻花建,113,Y1,0.5,114/06/20,113/01/01~113/12/31,股東會確認,0.5,0.0,0.0,2.0,0.0,0.0,198850430
2540,愛山林,113,Y1,1.0,114/06/30,113/01/01~113/12/31,現金股利經董事會決議、增資配股經股東會確認,0.4,0.0,0.6,3.000001,0.0,0.999999,269963990
2542,興富發,113,Y1,2.0,114/06/17,113/01/01~113/12/31,現金股利經董事會決議、增資配股經股東會確認,2.0,0.0,0.0,0.5,0.0,0.0,102527788
2543,皇昌,113,H1,0.3,113/09/23,113/01/01~113/06/30,現金股利經董事會決議、增資配股經股東會確認,0.3,0.0,0.0,2.7,0.0,0.0,89297509
2543,皇昌,113,H2,0.3,114/05/29,113/07/01~113/12/31,股東會確認,0.3,0.0,0.0,1.7,0.0,0.0,77354934
2545,皇翔,113,Y1,4.5,114/05/23,113/01/01~113/12/31,股東會確認,4.5,0.0,0.0,0.0,0.0,0.0,0
2546,根基,113,Y1,3.2,114/05/26,113/01/01~113/12/31,現金股利經董事會決議、增資配股經股東會確認,3.2,0.0,0.0,0.6,0.0,0.0,7388162
2547,日勝生,113,Y1,0.62820999,114/05/22,113/01/01~113/12/31,股東會確認,0.0,0.0,0.62820999,0.0,0.0,0.0,0
2548,華固,113,Y1,5.5,114/05/28,113/01/01~113/12/31,現金股利經董事會決議、增資配股經股東會確認,5.5,0.0,0.0,0.5,0.0,0.0,15224699
2596,綠意,113,Y1,1.0,114/06/25,113/01/01~113/12/31,股東會確認,1.0,0.0,0.0,0.0,0.0,0.0,0
2597,潤弘,113,Y1,7.7,114/05/13,113/01/01~113/12/31,股東會確認,7.7,0.0,0.0,2.0,0.0,0.0,51786000
2601,益航,113,Y1,0.0,114/06/13,113/01/01~113/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2603,長榮,113,Y1,32.5,114/05/29,113/01/01~113/12/31,股東會確認,32.5,0.0,0.0,0.0,0.0,0.0,0
2605,新興,113,Y1,1.3,不適用,113/01/01~113/12/31,董事會決議,1.3,0.0,0.0,0.0,0.0,0.0,0
2606,裕民,113,Y1,3.2,114/05/27,113/01/01~113/12/31,股東會確認,3.2,0.0,0.0,0.0,0.0,0.0,0
2607,榮運,113,Y1,1.3,114/05/27,113/01/01~113/12/31,股東會確認,1.3,0.0,0.0,0.0,0.0,0.0,0
2608,嘉里大榮,113,Y1,1.65,114/05/28,113/01/01~113/12/31,股東會確認,1.65,0.0,0.0,0.0,0.0,0.0,0
2609,陽明,113,Y1,7.5,114/05/29,113/01/01~113/12/31,股東會確認,7.5,0.0,0.0,0.0,0.0,0.0,0
2610,華航,113,Y1,0.79587046,不適用,113/01/01~113/12/31,董事會決議,0.79587046,0.0,0.0,0.0,0.0,0.0,0
2611,志信,113,Y1,1.64,不適用,113/01/01~113/12/31,董事會決議,1.64,0.0,0.0,0.0,0.0,0.0,0
2612,中航,113,Y1,2.1,不適用,113/01/01~113/12/31,董事會決議,2.1,0.0,0.0,0.0,0.0,0.0,0
2613,中櫃,113,Y1,1.0,不適用,113/01/01~113/12/31,董事會決議,1.0,0.0,0.0,0.0,0.0,0.0,0
2614,東森,113,Y1,0.25,114/05/26,113/01/01~113/12/31,現金股利經董事會決議、增資配股經董事會擬議,0.25,0.0,0.0,0.9,0.0,0.0,27021876
2615,萬海,113,Y1,3.5,114/05/29,113/01/01~113/12/31,股東會確認,3.5,0.0,0.0,0.0,0.0,0.0,0
2616,山隆,113,Y1,0.3,114/06/18,113/01/01~113/12/31,股東會確認,0.3,0.0,0.0,0.0,0.0,0.0,0
2617,台航,113,Y1,1.5,114/06/10,113/01/01~113/12/31,股東會確認,1.5,0.0,0.0,0.0,0.0,0.0,0
2618,長榮航,113,Y1,2.4,不適用,113/01/01~113/12/31,董事會決議,2.4,0.0,0.0,0.0,0.0,0.0,0
2630,亞航,113,Y1,0.62056,不適用,113/01/01~113/12/31,董事會決議,0.62056,0.0,0.0,0.0,0.0,0.0,0
2633,台灣高鐵,113,Y1,1.05,114/05/22,113/01/01~113/12/31,股東會確認,1.05,0.0,0.0,0.0,0.0,0.0,0
2634,漢翔,113,Y1,1.38,114/05/22,113/01/01~113/12/31,股東會確認,1.38,0.0,0.0,0.0,0.0,0.0,0
2636,台驊控股,113,H2,3.0,不適用,113/07/01~113/12/31,董事會決議,3.0,0.0,0.0,0.0,0.0,0.0,0
2636,台驊控股,113,H1,3.0,不適用,113/01/01~113/06/30,董事會決議,3.0,0.0,0.0,0.0,0.0,0.0,0
2637,慧洋-KY,113,Y1,5.0,114/05/23,113/01/01~113/12/31,股東會確認,5.0,0.0,0.0,0.0,0.0,0.0,0
2640,大車隊,113,Y1,7.0,不適用,113/01/01~113/12/31,董事會決議,7.0,0.0,0.0,0.0,0.0,0.0,0
2641,正德,113,Y1,0.5,不適用,113/01/01~113/12/31,董事會決議,0.5,0.0,0.0,0.0,0.0,0.0,0
2642,宅配通,113,Y1,0.5,114/05/19,113/01/01~113/12/31,股東會確認,0.5,0.0,0.0,0.0,0.0,0.0,0
2643,捷迅,113,Y1,4.5,不適用,113/01/01~113/12/31,董事會決議,4.5,0.0,0.0,0.0,0.0,0.0,0
2645,長榮航太,113,Y1,4.5,不適用,113/01/01~113/12/31,董事會決議,4.5,0.0,0.0,0.0,0.0,0.0,0
2646,星宇航空,113,Y1,0.0,不適用,113/01/01~113/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2701,萬企,113,Y1,0.28,114/06/19,113/01/01~113/12/31,股東會確認,0.28,0.0,0.0,0.0,0.0,0.0,0
2702,華園,113,Y1,0.0,不適用,113/01/01~113/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2704,國賓,113,Y1,0.5,114/06/10,113/01/01~113/12/31,股東會確認,0.5,0.0,0.0,0.0,0.0,0.0,0
2705,六福,113,Y1,0.0,114/06/03,113/01/01~113/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2706,第一店,113,Y1,0.35,114/06/27,113/01/01~113/12/31,股東會確認,0.35,0.0,0.0,0.0,0.0,0.0,0
2707,晶華,113,Q3,0.0,不適用,113/07/01~113/09/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2707,晶華,113,Q2,0.0,不適用,113/04/01~113/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2707,晶華,113,Q1,0.0,不適用,113/01/01~113/03/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2707,晶華,113,Q4,14.3612,不適用,113/10/01~113/12/31,董事會決議,14.3612,0.0,0.0,0.0,0.0,0.0,0
2712,遠雄來,113,Y1,0.0,114/05/28,113/01/01~113/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2718,全心投控,113,Y1,3.0,不適用,113/01/01~113/12/31,董事會決議,3.0,0.0,0.0,0.0,0.0,0.0,0
2719,燦星旅,113,Y1,0.0,114/05/28,113/01/01~113/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2722,夏都,113,Y1,0.15,114/05/27,113/01/01~113/12/31,股東會確認,0.0,0.0,0.15,0.0,0.0,0.0,0
2723,美食-KY,113,Y1,3.0,不適用,113/01/01~113/12/31,董事會決議,3.0,0.0,0.0,0.0,0.0,0.0,0
2724,藝舍-KY,113,Y1,0.0,114/06/25,113/01/01~113/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2726,雅茗-KY,113,Y1,0.0,不適用,113/01/01~113/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2727,王品,113,Y1,14.5925781,不適用,113/01/01~113/12/31,董事會決議,14.5925781,0.0,0.0,0.0,0.0,0.0,0
2729,瓦城,113,Y1,8.0,114/06/19,113/01/01~113/12/31,股東會確認,8.0,0.0,0.0,1.0,0.0,0.0,3912799
2731,雄獅,113,Y1,7.5,114/05/29,113/01/01~113/12/31,股東會確認,7.5,0.0,0.0,0.0,0.0,0.0,0
2732,六角,113,Q4,2.5,不適用,113/10/01~113/12/31,董事會決議,2.0,0.0,0.5,0.0,0.0,0.0,0
2732,六角,113,Q3,0.0,不適用,113/07/01~113/09/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2732,六角,113,Q2,2.5,不適用,113/04/01~113/06/30,董事會決議,2.5,0.0,0.0,0.0,0.0,0.0,0
2732,六角,113,Q1,0.0,不適用,113/01/01~113/03/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2734,易飛網,113,Y1,0.0,114/06/25,113/01/01~113/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2736,富野,113,Y1,0.0,114/06/10,113/01/01~113/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2739,寒舍,113,Y1,1.0,不適用,113/01/01~113/12/31,董事會決議,0.64,0.0,0.36,0.0,0.0,0.0,0
2740,天蔥,113,Y1,0.0,114/04/18,113/01/01~113/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2743,山富,113,Y1,2.0,114/06/11,113/01/01~113/12/31,股東會確認,2.0,0.0,0.0,3.0,0.0,0.0,10803510
2745,五福,113,Y1,6.5,114/06/16,113/01/01~113/12/31,股東會確認,6.5,0.0,0.0,0.0,0.0,0.0,0
2748,雲品,113,Y1,2.0,不適用,113/01/01~113/12/31,董事會決議,2.0,0.0,0.0,0.0,0.0,0.0,0
2751,王座,113,H2,4.5,不適用,113/07/01~113/12/31,董事會決議,3.7,0.0,0.8,0.0,0.0,0.0,0
2751,王座,113,H1,0.0,不適用,113/01/01~113/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2752,豆府,113,Y1,14.0,不適用,113/01/01~113/12/31,董事會決議,14.0,0.0,0.0,0.0,0.0,0.0,0
2753,八方雲集,113,H2,6.00450148,不適用,113/07/01~113/12/31,董事會決議,6.00450148,0.0,0.0,0.0,0.0,0.0,0
2753,八方雲集,113,H1,2.0,不適用,113/01/01~113/06/30,董事會決議,2.0,0.0,0.0,0.0,0.0,0.0,0
2754,亞洲藏壽司,113,Y1,0.8,114/06/26,113/01/01~113/12/31,股東會確認,0.8,0.0,0.0,0.0,0.0,0.0,0
2755,揚秦,113,Y1,3.0,114/05/27,113/01/01~113/12/31,股東會確認,3.0,0.0,0.0,2.0,0.0,0.0,6028000
2756,聯發國際,113,Q3,0.0,不適用,113/07/01~113/09/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2756,聯發國際,113,Q2,1.2,不適用,113/04/01~113/06/30,董事會決議,1.2,0.0,0.0,0.0,0.0,0.0,0
2756,聯發國際,113,Q1,0.0,不適用,113/01/01~113/03/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2756,聯發國際,113,Q4,1.3,不適用,113/10/01~113/12/31,董事會決議,1.3,0.0,0.0,0.0,0.0,0.0,0
2762,世界健身-KY,113,Q4,3.685155,114/05/23,113/10/01~113/12/31,股東會確認,0.6328023,0.0,3.0523527,0.0,0.0,0.0,0
2762,世界健身-KY,113,Q3,2.2503682,不適用,113/07/01~113/09/30,董事會決議,2.2503682,0.0,0.0,0.0,0.0,0.0,0
2762,世界健身-KY,113,Q2,0.0,不適用,113/04/01~113/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2801,彰銀,113,Y1,0.5,114/06/13,113/01/01~113/12/31,股東會確認,0.5,0.0,0.0,0.5,0.0,0.0,560287916
2812,台中銀,113,Y1,0.39,114/05/29,113/01/01~113/12/31,股東會確認,0.39,0.0,0.0,0.73,0.0,0.0,402869238
2816,旺旺保,113,Y1,1.5,114/05/27,113/01/01~113/12/31,股東會確認,1.5,0.0,0.0,0.0,0.0,0.0,0
2820,華票,113,Y1,0.78,114/06/13,113/01/01~113/12/31,股東會確認,0.78,0.0,0.0,0.0,0.0,0.0,0
2832,台產,113,Y1,2.0,114/05/29,113/01/01~113/12/31,股東會確認,2.0,0.0,0.0,0.0,0.0,0.0,0
2834,臺企銀,113,Y1,0.2,114/06/20,113/01/01~113/12/31,股東會確認,0.2,0.0,0.0,0.6,0.0,0.0,550078973
2836,高雄銀,113,Y1,0.3,114/05/23,113/01/01~113/12/31,股東會確認,0.3,0.0,0.0,0.3,0.0,0.0,53589815
2836A,高雄銀甲特,113,Y1,0.775,114/05/23,113/01/01~113/12/31,股東會確認,0.775,0.0,0.0,0.0,0.0,0.0,0
2838,聯邦銀,113,Y1,0.35,114/06/13,113/01/01~113/12/31,股東會確認,0.35,0.0,0.0,0.7,0.0,0.0,283505101
2838A,聯邦銀甲特,113,Y1,2.630625,114/06/13,113/01/01~113/12/31,股東會確認,2.630625,0.0,0.0,0.0,0.0,0.0,0
2845,遠東銀,113,Y1,0.5,114/05/22,113/01/01~113/12/31,股東會確認,0.5,0.0,0.0,0.25,0.0,0.0,106884993
2849,安泰銀,113,Y1,0.38,114/06/13,113/01/01~113/12/31,股東會確認,0.38,0.0,0.0,0.0,0.0,0.0,0
2850,新產,113,Y1,7.15,114/06/03,113/01/01~113/12/31,股東會確認,7.15,0.0,0.0,0.0,0.0,0.0,0
2851,中再保,113,Y1,1.9,114/05/22,113/01/01~113/12/31,股東會確認,1.9,0.0,0.0,0.0,0.0,0.0,0
2852,第一保,113,Y1,2.1,114/06/25,113/01/01~113/12/31,股東會確認,2.1,0.0,0.0,0.0,0.0,0.0,0
2855,統一證,113,Y1,1.1,114/05/28,113/01/01~113/12/31,股東會確認,1.1,0.0,0.0,1.0,0.0,0.0,145583135
2867,三商壽,113,Y1,0.0,114/05/29,113/01/01~113/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2880,華南金,113,Y1,1.25,114/06/13,113/01/01~113/12/31,股東會確認,1.25,0.0,0.0,0.1,0.0,0.0,137791733
2881,富邦金,113,Y1,4.25,114/06/13,113/01/01~113/12/31,股東會確認,4.25,0.0,0.0,0.0,0.0,0.25,341643047
2881C,富邦金丙特,113,Y1,1.8,114/06/13,113/01/01~113/12/31,股東會確認,1.8,0.0,0.0,0.0,0.0,0.0,0
2881B,富邦金乙特,113,Y1,2.16,114/06/13,113/01/01~113/12/31,股東會確認,2.16,0.0,0.0,0.0,0.0,0.0,0
2881A,富邦特,113,Y1,2.74875,114/06/13,113/01/01~113/12/31,股東會確認,2.74875,0.0,0.0,0.0,0.0,0.0,0
2882,國泰金,113,Y1,3.5,114/06/13,113/01/01~113/12/31,股東會確認,3.5,0.0,0.0,0.0,0.0,0.0,0
2882B,國泰金乙特,113,Y1,2.13,114/06/13,113/01/01~113/12/31,股東會確認,2.13,0.0,0.0,0.0,0.0,0.0,0
2882A,國泰特,113,Y1,2.526,114/06/13,113/01/01~113/12/31,股東會確認,2.526,0.0,0.0,0.0,0.0,0.0,0
2883B,開發金乙特,113,Y1,0.355,114/06/13,113/01/01~113/12/31,股東會確認,0.355,0.0,0.0,0.0,0.0,0.0,0
2883,凱基金,113,Y1,0.85,114/06/13,113/01/01~113/12/31,股東會確認,0.85,0.0,0.0,0.1,0.0,0.0,168072866
2884,玉山金,113,Y1,1.2,114/06/13,113/01/01~113/12/31,股東會確認,1.2,0.0,0.0,0.1,0.0,0.0,160200000
2885,元大金,113,Y1,1.55,114/06/13,113/01/01~113/12/31,股東會確認,1.55,0.0,0.0,0.3,0.0,0.0,388285921
2886,兆豐金,113,Y1,1.6,114/06/20,113/01/01~113/12/31,股東會確認,1.6,0.0,0.0,0.0,0.0,0.0,0
2887Z1,台新新光己特,113,Y1,0.65305,114/06/23,113/01/01~113/12/31,股東會確認,0.65305,0.0,0.0,0.0,0.0,0.0,0
2887F,台新新光戊特二,113,Y1,1.9,114/06/23,113/01/01~113/12/31,股東會確認,1.9,0.0,0.0,0.0,0.0,0.0,0
2887E,台新新光戊特一,113,Y1,2.43625,114/06/23,113/01/01~113/12/31,股東會確認,2.43625,0.0,0.0,0.0,0.0,0.0,0
2887,台新新光金,113,Y1,0.9,114/06/23,113/01/01~113/12/31,股東會確認,0.9,0.0,0.0,0.0,0.0,0.0,0
2889,國票金,113,Y1,0.3,114/05/23,113/01/01~113/12/31,股東會確認,0.3,0.0,0.0,0.287,0.0,0.0,101373842
2890,永豐金,113,Y1,0.91,114/05/29,113/01/01~113/12/31,股東會確認,0.91,0.0,0.0,0.34,0.0,0.0,431318932
2891,中信金,113,Y1,2.3,114/06/13,113/01/01~113/12/31,股東會確認,2.3,0.0,0.0,0.0,0.0,0.0,0
2891B,中信金乙特,113,Y1,2.26,114/06/13,113/01/01~113/12/31,股東會確認,2.26,0.0,0.0,0.0,0.0,0.0,0
2891C,中信金丙特,113,Y1,1.92,114/06/13,113/01/01~113/12/31,股東會確認,1.92,0.0,0.0,0.0,0.0,0.0,0
2892,第一金,113,Y1,0.95,114/06/20,113/01/01~113/12/31,股東會確認,0.95,0.0,0.0,0.25,0.0,0.0,350718747
2897,王道銀行,113,Y1,0.5,114/06/13,113/01/01~113/12/31,股東會確認,0.5,0.0,0.0,0.0,0.0,0.0,0
2897B,王道銀乙特,113,Y1,0.14459016,114/06/13,113/01/01~113/12/31,股東會確認,0.14459016,0.0,0.0,0.0,0.0,0.0,0
2897A,王道銀甲特,113,Y1,0.36821995,114/06/13,113/01/01~113/12/31,股東會確認,0.36821995,0.0,0.0,0.0,0.0,0.0,0
2901,欣欣,113,Y1,0.37105457,114/06/25,113/01/01~113/12/31,股東會確認,0.37105457,0.0,0.0,0.0,0.0,0.0,0
2903,遠百,113,Y1,1.35,114/05/20,113/01/01~113/12/31,股東會確認,1.35,0.0,0.0,0.0,0.0,0.0,0
2904,匯僑,113,Y1,1.0,不適用,113/01/01~113/12/31,董事會決議,1.0,0.0,0.0,0.0,0.0,0.0,0
2905,三商,113,Y1,0.3,114/06/13,113/01/01~113/12/31,股東會確認,0.0,0.0,0.3,0.0,0.0,0.0,0
2906,高林,113,Y1,0.6,114/06/11,113/01/01~113/12/31,股東會確認,0.6,0.0,0.0,0.0,0.0,0.0,0
2908,特力,113,Y1,0.9,不適用,113/01/01~113/12/31,董事會決議,0.9,0.0,0.0,0.0,0.0,0.0,0
2910,統領,113,Y1,0.95,不適用,113/01/01~113/12/31,董事會決議,0.95,0.0,0.0,0.0,0.0,0.0,0
2911,麗嬰房,113,Y1,0.0,不適用,113/01/01~113/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2912,統一超,113,Y1,9.0,114/05/22,113/01/01~113/12/31,股東會確認,9.0,0.0,0.0,0.0,0.0,0.0,0
2913,農林,113,Y1,0.0,不適用,113/01/01~113/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2915,潤泰全,113,Y1,2.5,114/05/28,113/01/01~113/12/31,股東會確認,0.0,2.5,0.0,0.0,0.0,0.0,0
2916,滿心,113,Y1,3.6,不適用,113/01/01~113/12/31,董事會決議,3.6,0.0,0.0,0.0,0.0,0.0,0
2923,鼎固-KY,113,Y1,0.24,114/06/19,113/01/01~113/12/31,股東會確認,0.24,0.0,0.0,0.0,0.0,0.0,0
2924,宏太-KY,113,Y1,0.0,114/06/18,113/01/01~113/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
2926,誠品生活,113,Y1,0.2,不適用,113/01/01~113/12/31,董事會決議,0.2,0.0,0.0,0.0,0.0,0.0,0
2929,淘帝-KY,113,Y1,0.0,不適用,113/01/01~113/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2937,集雅社,113,Y1,2.0,114/06/19,113/01/01~113/12/31,現金股利經董事會決議、增資配股經董事會擬議,2.0,0.0,0.0,1.0,0.0,0.0,3958361
2939,永邑-KY,113,H1,0.0,不適用,113/01/01~113/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2939,永邑-KY,113,H2,0.0,不適用,113/07/01~113/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
2941,米斯特,113,Y1,3.2,不適用,113/01/01~113/12/31,董事會決議,3.2,0.0,0.0,0.0,0.0,0.0,0
2945,三商家購,113,Y1,1.5,不適用,113/01/01~113/12/31,董事會決議,1.5,0.0,0.0,0.0,0.0,0.0,0
2947,振宇五金,113,H2,1.1,114/05/28,113/07/01~113/12/31,現金股利經董事會決議、增資配股經股東會確認,1.1,0.0,0.0,1.0,0.0,0.0,1926860
2947,振宇五金,113,H1,1.0,不適用,113/01/01~113/06/30,董事會決議,1.0,0.0,0.0,0.0,0.0,0.0,0
2948,寶陞,113,Y1,1.82,114/06/16,113/01/01~113/12/31,現金股利經董事會決議、增資配股經董事會擬議,1.82,0.0,0.0,0.33333333,0.0,0.0,1000000
2949,欣新網,113,Y1,1.0,114/06/19,113/01/01~113/12/31,現金股利經董事會決議、增資配股經股東會確認,1.0,0.0,0.0,2.1,0.0,0.0,5231100
3002,歐格,113,Y1,0.7,不適用,113/01/01~113/12/31,董事會決議,0.7,0.0,0.0,0.0,0.0,0.0,0
3003,健和興,113,Y1,2.0,不適用,113/01/01~113/12/31,董事會決議,2.0,0.0,0.0,0.0,0.0,0.0,0
3004,豐達科,113,Y1,3.02,不適用,113/01/01~113/12/31,董事會決議,3.02,0.0,0.0,0.0,0.0,0.0,0
3005,神基,113,Y1,6.0,不適用,113/01/01~113/12/31,董事會決議,6.0,0.0,0.0,0.0,0.0,0.0,0
3006,晶豪科,113,Y1,1.0,114/06/10,113/01/01~113/12/31,股東會確認,1.0,0.0,0.0,0.0,0.0,0.0,0
3008,大立光,113,H1,40.0,不適用,113/01/01~113/06/30,董事會決議,40.0,0.0,0.0,0.0,0.0,0.0,0
3008,大立光,113,H2,57.5,不適用,113/07/01~113/12/31,董事會決議,57.5,0.0,0.0,0.0,0.0,0.0,0
3010,華立,113,Y1,5.3,不適用,113/01/01~113/12/31,董事會決議,5.3,0.0,0.0,0.0,0.0,0.0,0
3011,今皓,113,Y1,0.0,不適用,113/01/01~113/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
3013,晟銘電,113,Y1,0.6,114/06/13,113/01/01~113/12/31,股東會確認,0.6,0.0,0.0,0.0,0.0,0.0,0
3014,聯陽,113,Y1,9.0,不適用,113/01/01~113/12/31,董事會決議,8.5,0.0,0.5,0.0,0.0,0.0,0
3015,全漢,113,Y1,3.0,不適用,113/01/01~113/12/31,董事會決議,3.0,0.0,0.0,0.0,0.0,0.0,0
3016,嘉晶,113,Y1,0.5,不適用,113/01/01~113/12/31,董事會決議,0.5,0.0,0.0,0.0,0.0,0.0,0
3017,奇鋐,113,Y1,10.0,不適用,113/01/01~113/12/31,董事會決議,7.0,0.0,3.0,0.0,0.0,0.0,0
3018,隆銘綠能,113,Y1,0.0,114/06/23,113/01/01~113/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
3019,亞光,113,Y1,4.0,不適用,113/01/01~113/12/31,董事會決議,4.0,0.0,0.0,0.0,0.0,0.0,0
3021,鴻名,113,Y1,0.3,不適用,113/01/01~113/12/31,董事會決議,0.3,0.0,0.0,0.0,0.0,0.0,0
3022,威強電,113,Y1,4.5,114/05/29,113/01/01~113/12/31,股東會確認,4.5,0.0,0.0,0.0,0.0,0.0,0
3023,信邦,113,Y1,10.25,114/05/27,113/01/01~113/12/31,股東會確認,10.25,0.0,0.0,0.0,0.0,0.0,0
3024,憶聲,113,Y1,0.4,114/06/20,113/01/01~113/12/31,股東會確認,0.4,0.0,0.0,0.0,0.0,0.0,0
3025,星通,113,Y1,3.3,114/06/26,113/01/01~113/12/31,股東會確認,3.3,0.0,0.0,0.0,0.0,0.0,0
3026,禾伸堂,113,Y1,5.5,不適用,113/01/01~113/12/31,董事會決議,5.5,0.0,0.0,0.0,0.0,0.0,0
3027,盛達,113,Y1,0.0,114/05/22,113/01/01~113/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
3028,增你強,113,Y1,2.1,不適用,113/01/01~113/12/31,董事會決議,2.1,0.0,0.0,0.0,0.0,0.0,0
3029,零壹,113,Y1,5.0,不適用,113/01/01~113/12/31,董事會決議,5.0,0.0,0.0,0.0,0.0,0.0,0
3030,德律,113,Y1,5.0,114/05/28,113/01/01~113/12/31,股東會確認,5.0,0.0,0.0,0.0,0.0,0.0,0
3031,佰鴻,113,Y1,1.0,不適用,113/01/01~113/12/31,董事會決議,1.0,0.0,0.0,0.0,0.0,0.0,0
3032,偉訓,113,Y1,2.75,114/06/20,113/01/01~113/12/31,股東會確認,2.75,0.0,0.0,0.0,0.0,0.0,0
3033,威健,113,Y1,2.105043,不適用,113/01/01~113/12/31,董事會決議,2.105043,0.0,0.0,0.0,0.0,0.0,0
3034,聯詠,113,Y1,28.0,114/05/28,113/01/01~113/12/31,股東會確認,28.0,0.0,0.0,0.0,0.0,0.0,0
3035,智原,113,Y1,3.0,不適用,113/01/01~113/12/31,董事會決議,3.0,0.0,0.0,0.0,0.0,0.0,0
3036A,文曄甲特,113,Y1,2.0,不適用,113/01/01~113/12/31,董事會決議,2.0,0.0,0.0,0.0,0.0,0.0,0
3036,文曄,113,Y1,6.0,不適用,113/01/01~113/12/31,董事會決議,6.0,0.0,0.0,0.0,0.0,0.0,0
3037,欣興,113,Y1,1.5,114/06/17,113/01/01~113/12/31,股東會確認,1.5,0.0,0.0,0.0,0.0,0.0,0
3038,全台,113,Y1,1.5,不適用,113/01/01~113/12/31,董事會決議,1.5,0.0,0.0,0.0,0.0,0.0,0
3040,遠見,113,Y1,1.0,114/06/11,113/01/01~113/12/31,股東會確認,1.0,0.0,0.0,0.0,0.0,0.0,0
3041,揚智,113,Q1,0.0,不適用,113/01/01~113/03/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
3041,揚智,113,Q2,0.0,不適用,113/04/01~113/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
3041,揚智,113,Q3,0.0,不適用,113/07/01~113/09/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
3041,揚智,113,Q4,0.0,不適用,113/10/01~113/12/31,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
3042,晶技,113,Y1,5.2,不適用,113/01/01~113/12/31,董事會決議,5.2,0.0,0.0,0.0,0.0,0.0,0
3043,科風,113,Y1,0.0,114/06/24,113/01/01~113/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
3044,健鼎,113,Y1,10.3,114/05/29,113/01/01~113/12/31,股東會確認,10.3,0.0,0.0,0.0,0.0,0.0,0
3045,台灣大,113,Y1,4.5,114/05/29,113/01/01~113/12/31,股東會確認,4.1111,0.0,0.3889,0.0,0.0,0.0,0
3046,建��,113,Y1,2.7,不適用,113/01/01~113/12/31,董事會決議,2.7,0.0,0.0,0.0,0.0,0.0,0
3047,訊舟,113,Y1,0.3,114/06/19,113/01/01~113/12/31,股東會確認,0.3,0.0,0.0,0.0,0.0,0.0,0
3048,益登,113,Y1,0.0,114/06/13,113/01/01~113/12/31,股東會確認,0.0,0.0,0.0,0.0,0.0,0.0,0
3049,精金,113,H1,0.0,不適用,113/01/01~113/06/30,董事會決議,0.0,0.0,0.0,0.0,0.0,0.0,0
